id,which_grant,funder_id,funder_name,award_id
W1521872449,1,F4320308269,Alexander von Humboldt-Stiftung,Research Prize
W2107976622,1,F4320306076,National Science Foundation,NA
W2107976622,2,F4320306084,U.S. Department of Energy,NA
W2080456647,1,F4320306101,National Aeronautics and Space Administration,NNX08AM49G
W1548021772,1,F4320306101,National Aeronautics and Space Administration,NNX10AL02G
W1548021772,2,F4320306101,National Aeronautics and Space Administration,NNX08AM36G
W1548021772,3,F4320334436,Canadian Space Agency,0
W2070772922,1,F4320306076,National Science Foundation,CRCNS-0903949
W2070772922,2,F4320320912,"Ministry of Education, Culture, Sports, Science and Technology",CNS-0821727
W2070772922,3,F4320338281,Army Research Office,W911NF-09-1-0346
W2070772922,4,F4320338281,Army Research Office,W911NF-12-1-0162
W1531834116,1,F4320306101,National Aeronautics and Space Administration,NNX08AM36G
W1531834116,2,F4320325651,Alberta Innovates,0
W1531834116,3,F4320334436,Canadian Space Agency,0
W1531834116,4,F4320334593,Natural Sciences and Engineering Research Council of Canada,Graduate Scholarship
W1531834116,5,F4320334593,Natural Sciences and Engineering Research Council of Canada,Discovery Grant
W1531834116,6,F4320334632,Science and Technology Facilities Council,0
W2001819075,1,F4320309955,"Departamento Administrativo de Ciencia, Tecnología e Innovación (COLCIENCIAS)",NA
W2001819075,2,F4320320006,Royal Society,NA
W2001819075,3,F4320320997,Fundação de Amparo à Pesquisa do Estado de São Paulo,NA
W2001819075,4,F4320321006,Grantová Agentura České Republiky,NA
W2001819075,5,F4320321033,Svenska Forskningsrådet Formas,NA
W2001819075,6,F4320321079,Russian Foundation for Basic Research,NA
W2001819075,7,F4320322025,Conselho Nacional de Desenvolvimento Científico e Tecnológico,NA
W2001819075,8,F4320322749,Fundação Carlos Chagas Filho de Amparo à Pesquisa do Estado do Rio de Janeiro,NA
W2001819075,9,F4320325840,Fundação para o Desenvolvimento da UNESP,NA
W2001819075,10,F4320327961,"National Research Center ""Kurchatov Institute""",NA
W2001819075,11,F4320334632,Science and Technology Facilities Council,NA
W1937577046,1,F4320306084,U.S. Department of Energy,DE-FC26-06NT42960
W2047116479,1,F4320306084,U.S. Department of Energy,DE-FC26-06NT42960
W2093234124,1,F4320321764,"Ministerio de Educación, Cultura y Deporte",CSD2006-00041
W2093234124,2,F4320321764,"Ministerio de Educación, Cultura y Deporte",CGL2006-03364/BTE
W2093234124,3,F4320321764,"Ministerio de Educación, Cultura y Deporte",CGL2010-17280
W1984060535,1,F4320306101,National Aeronautics and Space Administration,NNX10AJ56G
W1984060535,2,F4320333660,"McDonnell Center for the Space Sciences, Washington University in St. Louis",NA
W2017203198,1,F4320306084,U.S. Department of Energy,DE-SC-000-1481
W2017203198,2,F4320321001,National Natural Science Foundation of China,10835003
W2329539446,1,F4320306076,National Science Foundation,NA
W2329539446,2,F4320337345,Office of Naval Research,NA
W1992646378,1,F4320321001,National Natural Science Foundation of China,11161036
W1992646378,2,F4320321001,National Natural Science Foundation of China,11061025
W1992646378,3,F4320321106,Ministry of Education of the People's Republic of China,210239
W1992646378,4,F4320334945,Fok Ying Tong Education Foundation,121105
W1996996069,1,F4320322877,Natural Science Foundation of Ningxia Province,NZ0937
W1996996069,2,F4320334945,Fok Ying Tong Education Foundation,121105
W2019514575,1,F4320321001,National Natural Science Foundation of China,41004038
W2019514575,2,F4320321001,National Natural Science Foundation of China,41074070
W2019514575,3,F4320321543,China Postdoctoral Science Foundation,20090460130
W2066692450,1,F4320306101,National Aeronautics and Space Administration,41030209
W2066692450,2,F4320306101,National Aeronautics and Space Administration,40872021
W2066692450,3,F4320306101,National Aeronautics and Space Administration,09YYB01
W2066692450,4,F4320306101,National Aeronautics and Space Administration,41028002
W2066692450,5,F4320321001,National Natural Science Foundation of China,41030209
W2066692450,6,F4320321001,National Natural Science Foundation of China,40872021
W2066692450,7,F4320321001,National Natural Science Foundation of China,09YYB01
W2066692450,8,F4320321001,National Natural Science Foundation of China,41028002
W2066692450,9,F4320322439,Northwest University,41030209
W2066692450,10,F4320322439,Northwest University,40872021
W2066692450,11,F4320322439,Northwest University,09YYB01
W2066692450,12,F4320322439,Northwest University,41028002
W2066692450,13,F4320334924,Program for New Century Excellent Talents in University,41030209
W2066692450,14,F4320334924,Program for New Century Excellent Talents in University,40872021
W2066692450,15,F4320334924,Program for New Century Excellent Talents in University,09YYB01
W2066692450,16,F4320334924,Program for New Century Excellent Talents in University,41028002
W2039046333,1,F4320321001,National Natural Science Foundation of China,NA
W2085172720,1,F4320309568,University of Missouri,NA
W2015062635,1,F4320306101,National Aeronautics and Space Administration,NNX10AT02G
W2087808685,1,F4320306084,U.S. Department of Energy,NA
W2166850132,1,F4320306101,National Aeronautics and Space Administration,NSF AGS 0737705
W2166850132,2,F4320306101,National Aeronautics and Space Administration,AIM Mission
W2029172176,1,F4320306084,U.S. Department of Energy,NA
W2037001985,1,F4320306084,U.S. Department of Energy,DEFG02-97ER14751
W1986614417,1,F4320321001,National Natural Science Foundation of China,11001013
W1986614417,2,F4320338279,Air Force Office of Scientific Research,FA9550-07-1-0273
W1986614417,3,F4320338279,Air Force Office of Scientific Research,FA9550-10-1-0201
W2128895561,1,F4320306076,National Science Foundation,NA
W2128895561,2,F4320306101,National Aeronautics and Space Administration,NA
W2024392127,1,F4320306076,National Science Foundation,NA
W2174574832,1,F4320306076,National Science Foundation,NA
W2174574832,2,F4320306084,U.S. Department of Energy,NA
W2066762670,1,F4320306076,National Science Foundation,NA
W1981988892,1,F4320306076,National Science Foundation,NA
W1981988892,2,F4320306101,National Aeronautics and Space Administration,NA
W1973420506,1,F4320306076,National Science Foundation,NA
W1973420506,2,F4320306084,U.S. Department of Energy,NA
W2013337551,1,F4320306076,National Science Foundation,EAR_CAREER_0844772
W2013337551,2,F4320321079,Russian Foundation for Basic Research,07-05-00629
W2153080796,1,F4320306076,National Science Foundation,NA
W2153080796,2,F4320306101,National Aeronautics and Space Administration,NA
W2099516779,1,F4320306084,U.S. Department of Energy,NA
W2073841289,1,F4320306076,National Science Foundation,NA
W1960140293,1,F4320332183,U.S. Geological Survey,Venture Capital
W2089414961,1,F4320306084,U.S. Department of Energy,DE-FG02-96ER40969
W2074330870,1,F4320306084,U.S. Department of Energy,DE-FG02-96ER40949
W2074330870,2,F4320311687,Ministry of Education,NA
W2074330870,3,F4320321040,National Science Council,98-2811-M-032-005
W2074330870,4,F4320323229,National Central University,NA
W2074524212,1,F4320306076,National Science Foundation,NA
W2013412690,1,F4320306076,National Science Foundation,DMR-07-05089
W2013412690,2,F4320306076,National Science Foundation,CHE-0645497
W2013412690,3,F4320306084,U.S. Department of Energy,DEFG02-03ER15476
W2013412690,4,F4320306084,U.S. Department of Energy,DEFG02-03ER46026
W1976800552,1,F4320306076,National Science Foundation,CBET 1034307
W1976800552,2,F4320306084,U.S. Department of Energy,DE-AC02-07CH11358
W1976800552,3,F4320311090,Iowa State University,NA
W1976800552,4,F4320338346,Ames Laboratory,NA
W2016711588,1,F4320308722,South Carolina Space Grant Consortium,NA
W2081746373,1,F4320306084,U.S. Department of Energy,NA
W1991741456,1,F4320306084,U.S. Department of Energy,DE-AC02-07CH11358
W1775658379,1,F4320306084,U.S. Department of Energy,NA
W1775658379,2,F4320332180,Defense Advanced Research Projects Agency,NA
W1775658379,3,F4320338281,Army Research Office,NA
W1966453622,1,F4320306101,National Aeronautics and Space Administration,NA
W1966453622,2,F4320309036,Purdue University,NA
W1966453622,3,F4320309374,Ohio State University,NA
W1966453622,4,F4320324237,Erlangen Graduate School of Advanced Optical Technologies,NA
W1966453622,5,F4320338294,Air Force Research Laboratory,NA
W2036521474,1,F4320306076,National Science Foundation,NA
W2036521474,2,F4320306084,U.S. Department of Energy,NA
W2071549672,1,F4320306076,National Science Foundation,CAREER DMR-0748475
W2082437834,1,F4320309723,Fondazione CRT,NA
W1975952102,1,F4320306076,National Science Foundation,NA
W1975952102,2,F4320306084,U.S. Department of Energy,NA
W2013412690,1,F4320306076,National Science Foundation,DMR-07-05089
W2013412690,2,F4320306076,National Science Foundation,CHE-0645497
W2013412690,3,F4320306084,U.S. Department of Energy,DEFG02-03ER15476
W2013412690,4,F4320306084,U.S. Department of Energy,DEFG02-03ER46026
W1976800552,1,F4320306076,National Science Foundation,CBET 1034307
W1976800552,2,F4320306084,U.S. Department of Energy,DE-AC02-07CH11358
W1976800552,3,F4320311090,Iowa State University,NA
W1976800552,4,F4320338346,Ames Laboratory,NA
W2016711588,1,F4320308722,South Carolina Space Grant Consortium,NA
W2081746373,1,F4320306084,U.S. Department of Energy,NA
W1991741456,1,F4320306084,U.S. Department of Energy,DE-AC02-07CH11358
W1775658379,1,F4320306084,U.S. Department of Energy,NA
W1775658379,2,F4320332180,Defense Advanced Research Projects Agency,NA
W1775658379,3,F4320338281,Army Research Office,NA
W1966453622,1,F4320306101,National Aeronautics and Space Administration,NA
W1966453622,2,F4320309036,Purdue University,NA
W1966453622,3,F4320309374,Ohio State University,NA
W1966453622,4,F4320324237,Erlangen Graduate School of Advanced Optical Technologies,NA
W1966453622,5,F4320338294,Air Force Research Laboratory,NA
W2036521474,1,F4320306076,National Science Foundation,NA
W2036521474,2,F4320306084,U.S. Department of Energy,NA
W2071549672,1,F4320306076,National Science Foundation,CAREER DMR-0748475
W2082437834,1,F4320309723,Fondazione CRT,NA
W1975952102,1,F4320306076,National Science Foundation,NA
W1975952102,2,F4320306084,U.S. Department of Energy,NA
W2167494792,1,F4320306076,National Science Foundation,NA
W2097807670,1,F4320306076,National Science Foundation,NA
W2097807670,2,F4320306084,U.S. Department of Energy,NA
W2029831487,1,F4320306076,National Science Foundation,NA
W2029831487,2,F4320306084,U.S. Department of Energy,NA
W2048056178,1,F4320306076,National Science Foundation,NA
W2048056178,2,F4320306084,U.S. Department of Energy,NA
W2119156667,1,F4320306076,National Science Foundation,NA
W2119156667,2,F4320306101,National Aeronautics and Space Administration,NA
W2140628394,1,F4320306076,National Science Foundation,NA
W2140628394,2,F4320306084,U.S. Department of Energy,NA
W2077107705,1,F4320306076,National Science Foundation,OCE0751600
W2086642387,1,F4320306076,National Science Foundation,NA
W2086642387,2,F4320306084,U.S. Department of Energy,NA
W2039941959,1,F4320306076,National Science Foundation,NA
W2039941959,2,F4320306084,U.S. Department of Energy,NA
W2146079490,1,F4320323299,Norges Forskningsråd,197638/V30
W2146079490,2,F4320323299,Norges Forskningsråd,184790/V30
W1964996990,1,F4320306076,National Science Foundation,CCF-0746690 and LANL ISSDM
W1964996990,2,F4320337387,Division of Computing and Communication Foundations,CCF-0746690 and LANL ISSDM
W2135085686,1,F4320306076,National Science Foundation,NA
W2135085686,2,F4320306084,U.S. Department of Energy,NA
W2097835539,1,F4320335353,National Science Foundation of Sri Lanka,NA
W2003052622,1,F4320306101,National Aeronautics and Space Administration,NNX11AQ46G
W2111208409,1,F4320306084,U.S. Department of Energy,NA
W2009552712,1,F4320306101,National Aeronautics and Space Administration,NA
W1976854321,1,F4320309018,"University of California, Santa Cruz",40730424
W1976854321,2,F4320309018,"University of California, Santa Cruz",2011ZX05023-005-009
W1976854321,3,F4320321001,National Natural Science Foundation of China,40730424
W1976854321,4,F4320321001,National Natural Science Foundation of China,2011ZX05023-005-009
W2162559028,1,F4320337387,Division of Computing and Communication Foundations,CCF-0937139CNS-0831374
W2162559028,2,F4320337388,Division of Computer and Network Systems,CCF-0937139CNS-0831374
W2092922530,1,F4320306084,U.S. Department of Energy,NA
W2329539446,1,F4320306076,National Science Foundation,NA
W2329539446,2,F4320337345,Office of Naval Research,NA
W2149601195,1,F4320306084,U.S. Department of Energy,NA
W2022635558,1,F4320337387,Division of Computing and Communication Foundations,CCF-1012147IIS-1116296
W2022635558,2,F4320337389,Division of Information and Intelligent Systems,CCF-1012147IIS-1116296
W1969194760,1,F4320306076,National Science Foundation,NA
W1969194760,2,F4320306084,U.S. Department of Energy,NA
W2057623330,1,F4320306076,National Science Foundation,NA
W2057623330,2,F4320306101,National Aeronautics and Space Administration,NNX11AO21G
W2057427057,1,F4320334960,Seventh Framework Programme,303541
W2057427057,2,F4320337387,Division of Computing and Communication Foundations,CNS-0831374CCF-0702672CCF-0937139CNS-0831374
W2057427057,3,F4320337388,Division of Computer and Network Systems,CNS-0831374CCF-0702672CCF-0937139CNS-0831374
W2057427057,4,F4320338279,Air Force Office of Scientific Research,1096101
W2017868196,1,F4320306076,National Science Foundation,NA
W2132303710,1,F4320337387,Division of Computing and Communication Foundations,CCF-0937139CNS-0831374
W2132303710,2,F4320337388,Division of Computer and Network Systems,CCF-0937139CNS-0831374
W2081927584,1,F4320306076,National Science Foundation,ISS-1016703
W2081927584,2,F4320322565,Stavros Niarchos Foundation,20001-112122
W2130031935,1,F4320306076,National Science Foundation,NA
W2130031935,2,F4320306084,U.S. Department of Energy,NA
W1995058459,1,F4320306084,U.S. Department of Energy,DE-FG02-91ER40671
W1995058459,2,F4320306084,U.S. Department of Energy,DE-FG03-84ER40168
W1995058459,3,F4320321716,Industry Canada,NA
W1998868969,1,F4320306076,National Science Foundation,EAR 0809428
W1998868969,2,F4320306076,National Science Foundation,EAR 1048124
W1998868969,3,F4320306076,National Science Foundation,EAR 0738522
W1998868969,4,F4320308681,Geological Society of America,EAR 0809428
W1998868969,5,F4320308681,Geological Society of America,EAR 1048124
W1998868969,6,F4320308681,Geological Society of America,EAR 0738522
W2017206277,1,F4320320924,Schweizerischer Nationalfonds zur Förderung der Wissenschaftlichen Forschung,NA
W2028415939,1,F4320308269,Alexander von Humboldt-Stiftung,NA
W2160005571,1,F4320306076,National Science Foundation,NA
W2160005571,2,F4320306101,National Aeronautics and Space Administration,NA
W1979830809,1,F4320306076,National Science Foundation,NA
W2006720165,1,F4320306076,National Science Foundation,NA
W2006720165,2,F4320306084,U.S. Department of Energy,NA
W1985156240,1,F4320306076,National Science Foundation,NA
W2019335021,1,F4320306084,U.S. Department of Energy,NA
W2019335021,2,F4320337480,Basic Energy Sciences,De-SC0001198
W1988355552,1,F4320306076,National Science Foundation,NA
W2022835459,1,F4320306076,National Science Foundation,NA
W2022835459,2,F4320306084,U.S. Department of Energy,NA
W2022835459,3,F4320306101,National Aeronautics and Space Administration,NA
W2040281010,1,F4320306076,National Science Foundation,NA
W2040281010,2,F4320337403,Division of Earth Sciences,EAR-1128799
W1680988847,1,F4320306076,National Science Foundation,NA
W2333752937,1,F4320306084,U.S. Department of Energy,NA
W2335469730,1,F4320306084,U.S. Department of Energy,NA
W2059092145,1,F4320306076,National Science Foundation,NA
W2059092145,2,F4320306084,U.S. Department of Energy,NA
W2016913410,1,F4320306076,National Science Foundation,NA
W1985380461,1,F4320306084,U.S. Department of Energy,NA
W2054734654,1,F4320306084,U.S. Department of Energy,NA
W2035183590,1,F4320306151,Alfred P. Sloan Foundation,NA
W2076165484,1,F4320306076,National Science Foundation,CHE-0956500
W2076165484,2,F4320306084,U.S. Department of Energy,DE-SC0005180
W1986335056,1,F4320306084,U.S. Department of Energy,NA
W2051451309,1,F4320306101,National Aeronautics and Space Administration,NNX08AI51G
W2051451309,2,F4320306101,National Aeronautics and Space Administration,NNX09AW 19A
W2322840023,1,F4320306084,U.S. Department of Energy,NA
W2054623564,1,F4320306076,National Science Foundation,CBET-1058027
W2054623564,2,F4320306076,National Science Foundation,NSF-AGS-1102227
W2054623564,3,F4320306076,National Science Foundation,NSF-EAR-1013339
W2054623564,4,F4320306076,National Science Foundation,NSF-CBET-103347
W2054623564,5,F4320306076,National Science Foundation,AGS-1026636
W2054623564,6,F4320306084,U.S. Department of Energy,DE-SC0006967
W2097736173,1,F4320306084,U.S. Department of Energy,NA
W2102074416,1,F4320306101,National Aeronautics and Space Administration,NNX09AB96G
W2055130152,1,F4320306076,National Science Foundation,NA
W2055130152,2,F4320306101,National Aeronautics and Space Administration,NA
W2091659325,1,F4320306076,National Science Foundation,NA
W1584399248,1,F4320306101,National Aeronautics and Space Administration,NNX11A1164G
W1584399248,2,F4320306101,National Aeronautics and Space Administration,NNH09AM53I
W1584399248,3,F4320306101,National Aeronautics and Space Administration,NNH11AQ46I
W1584399248,4,F4320306101,National Aeronautics and Space Administration,NNH09AK63I
W1584399248,5,F4320306101,National Aeronautics and Space Administration,NNX07AR62G
W3101206555,1,F4320306076,National Science Foundation,AST-0607472
W3101206555,2,F4320306076,National Science Foundation,PHY-0821899
W3101206555,3,F4320306084,U.S. Department of Energy,DE-AC02-09CH11466
W3101206555,4,F4320306101,National Aeronautics and Space Administration,ATP06-35
W3101206555,5,F4320306101,National Aeronautics and Space Administration,APRA08-0066
W1512928974,1,F4320306101,National Aeronautics and Space Administration,NNX11AQ45G
W1512928974,2,F4320309292,Princeton University,Hess Fellowship Fund
W2030058567,1,F4320334593,Natural Sciences and Engineering Research Council of Canada,CNS-0831374 and CCF-0937139
W2030058567,2,F4320337387,Division of Computing and Communication Foundations,CNS-0831374 and CCF-0937139
W2030058567,3,F4320337388,Division of Computer and Network Systems,CNS-0831374 and CCF-0937139
W1980668895,1,F4320334593,Natural Sciences and Engineering Research Council of Canada,CCF-0937139
W1980668895,2,F4320337387,Division of Computing and Communication Foundations,CCF-0937139
W2037831469,1,F4320306084,U.S. Department of Energy,NA
W2046983723,1,F4320306076,National Science Foundation,EAR 10-43050
W2046983723,2,F4320306084,U.S. Department of Energy,DE-AC02-98CH10886
W2963293839,1,F4320306076,National Science Foundation,NA
W2010951765,1,F4320306101,National Aeronautics and Space Administration,NNX08AR22G
W2032335722,1,F4320306101,National Aeronautics and Space Administration,NA
W2080156175,1,F4320306076,National Science Foundation,NA
